pair_id,csv_file,name0,name1,rot0,rot1,num_matches,num_inliers,num_correct,precision,error_t,error_R,pose_error,estimated
schleich_african_black_rhino_multiview-00-pixel_5_images_000_schleich_african_black_rhino_multiview-00-pixel_5_images_002,schleich_african_black_rhino_multiview-00-pixel_5_images_000_schleich_african_black_rhino_multiview-00-pixel_5_images_002_matches.csv,schleich_african_black_rhino/multiview-00-pixel_5/images/000.jpg,schleich_african_black_rhino/multiview-00-pixel_5/images/002.jpg,0,0,104,49,8,0.07692307692307693,48.418135904342066,18.54261633858492,48.418135904342066,True
steps_small_showpiece_multiview-01-pixel_4a_images_009_steps_small_showpiece_multiview-01-pixel_4a_images_019,steps_small_showpiece_multiview-01-pixel_4a_images_009_steps_small_showpiece_multiview-01-pixel_4a_images_019_matches.csv,steps_small_showpiece/multiview-01-pixel_4a/images/009.jpg,steps_small_showpiece/multiview-01-pixel_4a/images/019.jpg,0,0,71,20,0,0.0,18.935317982996875,12.725242154636767,18.935317982996875,True
tractor_green_showpiece_multiview-03-pixel_6pro_images_014_tractor_green_showpiece_multiview-03-pixel_6pro_images_016,tractor_green_showpiece_multiview-03-pixel_6pro_images_014_tractor_green_showpiece_multiview-03-pixel_6pro_images_016_matches.csv,tractor_green_showpiece/multiview-03-pixel_6pro/images/014.jpg,tractor_green_showpiece/multiview-03-pixel_6pro/images/016.jpg,0,0,76,20,2,0.02631578947368421,42.204037262705604,24.742826618826637,42.204037262705604,True
tractor_green_showpiece_multiview-04-pixel_6pro_images_004_tractor_green_showpiece_multiview-04-pixel_6pro_images_015,tractor_green_showpiece_multiview-04-pixel_6pro_images_004_tractor_green_showpiece_multiview-04-pixel_6pro_images_015_matches.csv,tractor_green_showpiece/multiview-04-pixel_6pro/images/004.jpg,tractor_green_showpiece/multiview-04-pixel_6pro/images/015.jpg,0,0,104,25,0,0.0,39.71894216286772,34.03955423857852,39.71894216286772,True
box_multi_door_colored_multiview-03-pixel_6pro_images_003_box_multi_door_colored_multiview-03-pixel_6pro_images_010,box_multi_door_colored_multiview-03-pixel_6pro_images_003_box_multi_door_colored_multiview-03-pixel_6pro_images_010_matches.csv,box_multi_door_colored/multiview-03-pixel_6pro/images/003.jpg,box_multi_door_colored/multiview-03-pixel_6pro/images/010.jpg,0,0,146,19,7,0.04794520547945205,34.11201921440437,36.23668636961781,36.23668636961781,True
keywest_showpiece_s_multiview-01-pixel_6pro_images_012_keywest_showpiece_s_multiview-01-pixel_6pro_images_016,keywest_showpiece_s_multiview-01-pixel_6pro_images_012_keywest_showpiece_s_multiview-01-pixel_6pro_images_016_matches.csv,keywest_showpiece_s/multiview-01-pixel_6pro/images/012.jpg,keywest_showpiece_s/multiview-01-pixel_6pro/images/016.jpg,0,0,135,44,0,0.0,86.56393899175515,38.25586485021467,86.56393899175515,True
hut_mushrooms_showpiece_multiview-01-pixel_4a_images_005_hut_mushrooms_showpiece_multiview-01-pixel_4a_images_014,hut_mushrooms_showpiece_multiview-01-pixel_4a_images_005_hut_mushrooms_showpiece_multiview-01-pixel_4a_images_014_matches.csv,hut_mushrooms_showpiece/multiview-01-pixel_4a/images/005.jpg,hut_mushrooms_showpiece/multiview-01-pixel_4a/images/014.jpg,0,0,104,21,0,0.0,89.49156754053159,53.28737712898527,89.49156754053159,True
water_gun_toy_white_multiview-02-pixel_6pro_images_003_water_gun_toy_white_multiview-02-pixel_6pro_images_006,water_gun_toy_white_multiview-02-pixel_6pro_images_003_water_gun_toy_white_multiview-02-pixel_6pro_images_006_matches.csv,water_gun_toy_white/multiview-02-pixel_6pro/images/003.jpg,water_gun_toy_white/multiview-02-pixel_6pro/images/006.jpg,0,0,179,52,0,0.0,2.9532087914571004,15.135734701208877,15.135734701208877,True
schleich_bald_eagle_multiview-07-pixel_5_images_006_schleich_bald_eagle_multiview-07-pixel_5_images_032,schleich_bald_eagle_multiview-07-pixel_5_images_006_schleich_bald_eagle_multiview-07-pixel_5_images_032_matches.csv,schleich_bald_eagle/multiview-07-pixel_5/images/006.jpg,schleich_bald_eagle/multiview-07-pixel_5/images/032.jpg,0,0,118,53,6,0.05084745762711865,83.48910742240307,21.90429301491715,83.48910742240307,True
bunny_racer_multiview-13-canon_t4i_images_024_bunny_racer_multiview-13-canon_t4i_images_031,bunny_racer_multiview-13-canon_t4i_images_024_bunny_racer_multiview-13-canon_t4i_images_031_matches.csv,bunny_racer/multiview-13-canon_t4i/images/024.jpg,bunny_racer/multiview-13-canon_t4i/images/031.jpg,0,0,113,22,0,0.0,10.724133230675672,26.237888613994016,26.237888613994016,True
remote_control_toy_car_s_multiview-02-pixel_6pro_images_006_remote_control_toy_car_s_multiview-02-pixel_6pro_images_009,remote_control_toy_car_s_multiview-02-pixel_6pro_images_006_remote_control_toy_car_s_multiview-02-pixel_6pro_images_009_matches.csv,remote_control_toy_car_s/multiview-02-pixel_6pro/images/006.jpg,remote_control_toy_car_s/multiview-02-pixel_6pro/images/009.jpg,0,0,155,46,26,0.16774193548387098,29.493643748919627,18.59727966744928,29.493643748919627,True
steps_small_showpiece_multiview-00-pixel_4a_images_001_steps_small_showpiece_multiview-00-pixel_4a_images_018,steps_small_showpiece_multiview-00-pixel_4a_images_001_steps_small_showpiece_multiview-00-pixel_4a_images_018_matches.csv,steps_small_showpiece/multiview-00-pixel_4a/images/001.jpg,steps_small_showpiece/multiview-00-pixel_4a/images/018.jpg,0,0,111,23,0,0.0,60.50405892889898,31.109034269686898,60.50405892889898,True
