pair_id,csv_file,name0,name1,rot0,rot1,num_matches,num_inliers,num_correct,precision,error_t,error_R,pose_error,estimated
schleich_african_black_rhino_multiview-00-pixel_5_images_000_schleich_african_black_rhino_multiview-00-pixel_5_images_002,schleich_african_black_rhino_multiview-00-pixel_5_images_000_schleich_african_black_rhino_multiview-00-pixel_5_images_002_matches.csv,schleich_african_black_rhino/multiview-00-pixel_5/images/000.jpg,schleich_african_black_rhino/multiview-00-pixel_5/images/002.jpg,0,0,104,18,92,0.8846153846153846,48.585820901235536,21.9885681925778,48.585820901235536,True
steps_small_showpiece_multiview-01-pixel_4a_images_009_steps_small_showpiece_multiview-01-pixel_4a_images_019,steps_small_showpiece_multiview-01-pixel_4a_images_009_steps_small_showpiece_multiview-01-pixel_4a_images_019_matches.csv,steps_small_showpiece/multiview-01-pixel_4a/images/009.jpg,steps_small_showpiece/multiview-01-pixel_4a/images/019.jpg,0,0,71,12,56,0.7887323943661971,29.313772108544555,39.93319715292346,39.93319715292346,True
tractor_green_showpiece_multiview-03-pixel_6pro_images_014_tractor_green_showpiece_multiview-03-pixel_6pro_images_016,tractor_green_showpiece_multiview-03-pixel_6pro_images_014_tractor_green_showpiece_multiview-03-pixel_6pro_images_016_matches.csv,tractor_green_showpiece/multiview-03-pixel_6pro/images/014.jpg,tractor_green_showpiece/multiview-03-pixel_6pro/images/016.jpg,0,0,76,20,49,0.6447368421052632,10.02850359987525,62.10923461817943,62.10923461817943,True
tractor_green_showpiece_multiview-04-pixel_6pro_images_004_tractor_green_showpiece_multiview-04-pixel_6pro_images_015,tractor_green_showpiece_multiview-04-pixel_6pro_images_004_tractor_green_showpiece_multiview-04-pixel_6pro_images_015_matches.csv,tractor_green_showpiece/multiview-04-pixel_6pro/images/004.jpg,tractor_green_showpiece/multiview-04-pixel_6pro/images/015.jpg,0,0,104,22,78,0.75,31.42929911121835,20.930653443507612,31.42929911121835,True
box_multi_door_colored_multiview-03-pixel_6pro_images_003_box_multi_door_colored_multiview-03-pixel_6pro_images_010,box_multi_door_colored_multiview-03-pixel_6pro_images_003_box_multi_door_colored_multiview-03-pixel_6pro_images_010_matches.csv,box_multi_door_colored/multiview-03-pixel_6pro/images/003.jpg,box_multi_door_colored/multiview-03-pixel_6pro/images/010.jpg,0,0,146,14,67,0.4589041095890411,32.6206771480081,41.762623944173455,41.762623944173455,True
keywest_showpiece_s_multiview-01-pixel_6pro_images_012_keywest_showpiece_s_multiview-01-pixel_6pro_images_016,keywest_showpiece_s_multiview-01-pixel_6pro_images_012_keywest_showpiece_s_multiview-01-pixel_6pro_images_016_matches.csv,keywest_showpiece_s/multiview-01-pixel_6pro/images/012.jpg,keywest_showpiece_s/multiview-01-pixel_6pro/images/016.jpg,0,0,135,37,34,0.2518518518518518,17.14750198814967,37.75572293780478,37.75572293780478,True
hut_mushrooms_showpiece_multiview-01-pixel_4a_images_005_hut_mushrooms_showpiece_multiview-01-pixel_4a_images_014,hut_mushrooms_showpiece_multiview-01-pixel_4a_images_005_hut_mushrooms_showpiece_multiview-01-pixel_4a_images_014_matches.csv,hut_mushrooms_showpiece/multiview-01-pixel_4a/images/005.jpg,hut_mushrooms_showpiece/multiview-01-pixel_4a/images/014.jpg,0,0,104,19,62,0.5961538461538461,43.04705819079917,46.40570425580775,46.40570425580775,True
water_gun_toy_white_multiview-02-pixel_6pro_images_003_water_gun_toy_white_multiview-02-pixel_6pro_images_006,water_gun_toy_white_multiview-02-pixel_6pro_images_003_water_gun_toy_white_multiview-02-pixel_6pro_images_006_matches.csv,water_gun_toy_white/multiview-02-pixel_6pro/images/003.jpg,water_gun_toy_white/multiview-02-pixel_6pro/images/006.jpg,0,0,179,29,159,0.888268156424581,86.11988076111119,18.971406435096014,86.11988076111119,True
schleich_bald_eagle_multiview-07-pixel_5_images_006_schleich_bald_eagle_multiview-07-pixel_5_images_032,schleich_bald_eagle_multiview-07-pixel_5_images_006_schleich_bald_eagle_multiview-07-pixel_5_images_032_matches.csv,schleich_bald_eagle/multiview-07-pixel_5/images/006.jpg,schleich_bald_eagle/multiview-07-pixel_5/images/032.jpg,0,0,118,53,95,0.8050847457627118,87.14699538444853,21.221051953080988,87.14699538444853,True
bunny_racer_multiview-13-canon_t4i_images_024_bunny_racer_multiview-13-canon_t4i_images_031,bunny_racer_multiview-13-canon_t4i_images_024_bunny_racer_multiview-13-canon_t4i_images_031_matches.csv,bunny_racer/multiview-13-canon_t4i/images/024.jpg,bunny_racer/multiview-13-canon_t4i/images/031.jpg,0,0,113,19,101,0.8938053097345132,11.022708895219884,25.999482289060644,25.999482289060644,True
remote_control_toy_car_s_multiview-02-pixel_6pro_images_006_remote_control_toy_car_s_multiview-02-pixel_6pro_images_009,remote_control_toy_car_s_multiview-02-pixel_6pro_images_006_remote_control_toy_car_s_multiview-02-pixel_6pro_images_009_matches.csv,remote_control_toy_car_s/multiview-02-pixel_6pro/images/006.jpg,remote_control_toy_car_s/multiview-02-pixel_6pro/images/009.jpg,0,0,155,36,109,0.7032258064516129,44.924589591616005,20.447798327891775,44.924589591616005,True
steps_small_showpiece_multiview-00-pixel_4a_images_001_steps_small_showpiece_multiview-00-pixel_4a_images_018,steps_small_showpiece_multiview-00-pixel_4a_images_001_steps_small_showpiece_multiview-00-pixel_4a_images_018_matches.csv,steps_small_showpiece/multiview-00-pixel_4a/images/001.jpg,steps_small_showpiece/multiview-00-pixel_4a/images/018.jpg,0,0,111,11,70,0.6306306306306306,44.98572461903925,32.42773019208109,44.98572461903925,True
